/usr/local/lib/python2.7/dist-packages/torchvision/transforms/transforms.py:563: UserWarning: The use of the transforms.RandomSizedCrop transform is deprecated, please use transforms.RandomResizedCrop instead.
  "please use transforms.RandomResizedCrop instead.")
/usr/local/lib/python2.7/dist-packages/torchvision/transforms/transforms.py:188: UserWarning: The use of the transforms.Scale transform is deprecated, please use transforms.Resize instead.
  "please use transforms.Resize instead.")
Epoch 30 | Batch 20/100 | Loss 0.825517
Epoch 30 | Batch 30/100 | Loss 0.846095
Epoch 30 | Batch 40/100 | Loss 0.870186
Epoch 30 | Batch 50/100 | Loss 0.832799
Epoch 30 | Batch 60/100 | Loss 0.829578
Epoch 30 | Batch 70/100 | Loss 0.832328
Epoch 30 | Batch 80/100 | Loss 0.823545
Epoch 30 | Batch 90/100 | Loss 0.831998
Epoch 31 | Batch 0/100 | Loss 0.934087
Epoch 31 | Batch 10/100 | Loss 0.902912
Epoch 31 | Batch 20/100 | Loss 0.919892
Epoch 31 | Batch 30/100 | Loss 0.904146
Epoch 31 | Batch 40/100 | Loss 0.913374
Epoch 31 | Batch 50/100 | Loss 0.884794
Epoch 31 | Batch 60/100 | Loss 0.879379
Epoch 31 | Batch 70/100 | Loss 0.879893
Epoch 31 | Batch 80/100 | Loss 0.879673
Epoch 31 | Batch 90/100 | Loss 0.876358
Epoch 32 | Batch 0/100 | Loss 0.835001
Epoch 32 | Batch 10/100 | Loss 0.741840
Epoch 32 | Batch 20/100 | Loss 0.818870
Epoch 32 | Batch 30/100 | Loss 0.829226
Epoch 32 | Batch 40/100 | Loss 0.836913
Epoch 32 | Batch 50/100 | Loss 0.836815
Epoch 32 | Batch 60/100 | Loss 0.842971
Epoch 32 | Batch 70/100 | Loss 0.832136
Epoch 32 | Batch 80/100 | Loss 0.828439
Epoch 32 | Batch 90/100 | Loss 0.824217
Epoch 33 | Batch 0/100 | Loss 0.783194
Epoch 33 | Batch 10/100 | Loss 0.877618
Epoch 33 | Batch 20/100 | Loss 0.849532
Epoch 33 | Batch 30/100 | Loss 0.846273
Epoch 33 | Batch 40/100 | Loss 0.842294
Epoch 33 | Batch 50/100 | Loss 0.836678
